Date,EWU,^FTAS,^FTMC,^FTSE,UK_CPI,UK_Ind_Production,UK_GDP,UK_CPI_YoY,UK_Ind_Prod_YoY,UK_GDP_QoQ,UK_GDP_YoY,Is_Holiday
2011-10-14,0.016099058789038834,0.01143727016678553,0.010556668784516887,0.011659325820521538,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-10-17,-0.020109550734514925,-0.005629174606965992,-0.008521507895245972,-0.005433138365620871,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-10-18,0.011816035499782274,-0.005251030575890936,-0.006975337281984961,-0.004837547045802859,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-10-19,-0.013522070166884448,0.007031216575276833,0.005196967455465273,0.00741166981739716,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-10-20,0.007476670469999114,-0.012035397153683736,-0.011796575149682242,-0.012072251112283272,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-10-21,0.023500435750639426,0.01858639162434872,0.015270385674159614,0.019313981508298994,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-10-24,0.013897130270828395,0.01188185024819588,0.01983338457698114,0.010822216595921752,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-10-25,-0.012514729691217141,-0.004008475125074518,-0.003887556740176046,-0.004073484122212756,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-10-26,0.016294504626734208,0.004263269186553176,-0.0005753519020418318,0.005013156332006163,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-10-27,0.03919242428499348,0.028873764277561387,0.029829924241075556,0.028920190831687176,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-10-28,-0.008571588046697332,-0.0011545640016130676,0.0037080679205585554,-0.002030104268876176,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-10-31,-0.038616559719905075,-0.027364981237191666,-0.02723444734579239,-0.02770860274774012,94.5,91.10058,418119.0,0.04535398230088483,-0.030269038486471556,0.0,0.009851705149261036,False
2011-11-01,-0.025179917919994632,-0.02282532048970809,-0.029781442228385524,-0.02211321621465001,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-02,0.014145301226708318,0.010999584825756914,0.008271429754172832,0.011527962017526594,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-03,0.025469836249031097,0.011361054737648368,0.015119443316423897,0.01121423732332727,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-04,-0.004139539319556351,-0.002984176408650119,-0.0018161751823612127,-0.003317928090690536,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-07,-0.0005939359920679177,-0.0036492295266684627,-0.008240398446682895,-0.0029672148728950853,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-08,0.0196079083356131,0.01022720247733755,0.01136646610966463,0.010252595267921105,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-09,-0.05652677525577221,-0.018420615210912428,-0.01443469492977223,-0.019201391355598174,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-10,0.014823822818845311,-0.0035869906579915067,-0.007936584921439671,-0.002856951493525939,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-11,0.021911136905487405,0.01833123515177948,0.01981854117055204,0.01847636300046185,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-14,-0.01548529488852346,-0.004431159747859237,-0.0039944944106122815,-0.004760685037808021,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-15,0.0012099439459662964,-0.0014062916961754546,-0.008475250484916819,-0.00028992528651028415,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-16,-0.019335605546802137,-0.0011653658228408803,0.0015107065808441789,-0.0015224385566436904,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-17,-0.015403238024585542,-0.014941624571008116,-0.012193916603482902,-0.015592648818978039,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-18,-0.0006258999699784162,-0.010902926173985361,-0.010433131641451099,-0.01110069779802092,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-21,-0.029430200673587703,-0.026105265426392688,-0.027527775601027704,-0.026161182800779947,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-22,-0.004515994708637505,-0.0034583784327925082,-0.006634054265356126,-0.0030253691022295026,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-23,-0.025275467303637278,-0.013076310054010443,-0.013840917860694857,-0.012867788759552856,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-24,0.0,-0.0015447129957003591,0.003459220237974403,-0.0023735763054669734,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-25,-0.002659511194312958,0.006669017982207315,0.0039991473042140235,0.0072353726791618556,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-28,0.03666655512012196,0.028171703014799876,0.02782073179737532,0.028675354575163015,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-29,0.008360175465535136,0.005537030873709714,0.01242363721804507,0.004555073822120725,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-11-30,0.046555906974490524,0.030727306205118765,0.028280653770049735,0.03155328880340069,94.7,91.20589,418119.0,0.04180418041804179,-0.02696633456924824,0.0,0.007524173740011797,False
2011-12-01,-0.006093856488641136,-0.0039177482077767944,-0.010809186558914385,-0.0029244192868524976,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-02,-0.0006131323232505537,0.011229381541757677,0.010143280148680933,0.011476873598013748,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-05,0.009815927687355952,0.0031717897210252755,0.00591813580238143,0.0028276922833390117,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-06,0.00060764789472878,-0.0005269602131833251,-0.005401078388443392,0.0001257534684806494,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-07,0.008500153981954917,-0.003680181236906388,-0.0031127498213743277,-0.003914790203125018,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-08,-0.02648995398751086,-0.012269318737566093,-0.018881012261415364,-0.011375741182852117,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-09,0.019790000702654353,0.007585774920088717,0.004412012742630145,0.008279002195921148,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-12,-0.023651135189289407,-0.01867366280305338,-0.022644208922264597,-0.01832096675657169,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-13,-0.007453030812124339,0.0105604747828969,0.00603965211367119,0.011477789585222276,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-14,-0.013141564713843867,-0.021819933598479335,-0.021764863436151027,-0.02247648286675563,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-15,0.0076094197525753415,0.006341693535357962,0.00852810982013441,0.006353897834323163,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-16,-0.00692272211418421,-0.0026296470601496758,-0.0024523124209058222,-0.0025181169623876842,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-19,-0.007604705752888297,-0.004307444692738582,-0.005589991390128168,-0.004139328698227751,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-20,0.03052706435316077,0.01030125234858037,0.012309711869795903,0.010177091827819229,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-21,-0.0031444564821051513,-0.004903949079472669,-0.0025739116391274575,-0.005516994207133585,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-22,0.011987132037865056,0.011503877730425494,0.006156619869450264,0.012486743649680498,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-23,0.007481389492868029,0.009815645541462859,0.00813851418843714,0.010207109274784631,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-27,-0.0006187936470518629,0.0,0.0,0.0,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,True
2011-12-28,-0.017956644175599945,-0.0004280744654401314,0.0029045891941965607,-0.0009614694761120868,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-29,0.01576309271855969,0.009802325810441381,0.004304279204881523,0.010785471074739261,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
2011-12-30,0.003103466550564926,0.0015068105922315667,0.004633969436330654,0.0009880003220825717,95.0,92.04845,418119.0,0.03598691384950925,-0.009070308210698541,0.0,0.007524173740011797,False
